lead_id,client_id,lead_source,service_category,inquiry_date,first_response_at,lead_status
1531,33,Instagram,Couples,2025-05-26 00:00:00,2025-05-27 14:00:00,qualified
1532,923,Referal,Weddings,2025-10-24 00:00:00,2025-10-24 10:00:00,qualified
1533,115,Facebook,Graduation,2025-05-24 00:00:00,2025-05-24 15:00:00,qualified
1534,512,Paid Advertisement,Branding/headshots,2025-05-10 00:00:00,2025-05-12 01:00:00,qualified
1535,843,Instagram,Newborn,2024-07-31 00:00:00,2024-08-01 12:00:00,lost
1536,740,Referral,Mini sessions,2024-10-27 00:00:00,2024-10-28 15:00:00,lost
1537,968,Local Event,Family portraits,2024-02-27 00:00:00,2024-02-28 22:00:00,lost
1538,183,Facebook,Couples,2025-01-17 00:00:00,2025-01-18 01:00:00,qualified
1539,367,Local Event,Branding/headshots,2024-01-13 00:00:00,2024-01-14 19:00:00,new
1540,564,Referral,Family portraits,2025-06-19 00:00:00,2025-06-20 15:00:00,qualified
1541,929,Google Search,Graduation,2024-06-22 00:00:00,2024-06-23 06:00:00,qualified
1542,1076,Instagram,Branding/headshots,2025-01-17 00:00:00,2025-01-17 14:00:00,lost
1543,1121,Referral,Graduation,2024-07-28 00:00:00,2024-07-29 00:00:00,qualified
1544,199,Instagram,Couples,2025-12-04 00:00:00,2025-12-06 06:00:00,qualified
1545,1012,Facebook,Branding/headshots,2025-04-05 00:00:00,2025-04-06 23:00:00,lost
1546,809,Referral,Couples,2025-12-29 00:00:00,2025-12-30 13:00:00,qualified
1547,330,Facebook,Family portraits,2024-12-20 00:00:00,2024-12-21 13:00:00,qualified
1548,194,Google Search,Weddings,2024-09-09 00:00:00,2024-09-09 07:00:00,lost
1549,95,Facebook,Family portraits,2025-07-12 00:00:00,2025-07-14 09:00:00,lost
1550,139,Facebook,Family portraits,2024-11-29 00:00:00,2024-12-01 23:00:00,qualified
1551,99,Google Search,Graduation,2025-05-31 00:00:00,2025-05-31 21:00:00,lost
1552,1066,Facebook,Newborn,2024-06-14 00:00:00,2024-06-14 21:00:00,lost
1553,847,Referral,Family portraits,2024-04-04 00:00:00,2024-04-06 17:00:00,lost
1554,556,google,Family portraits,2024-03-21 00:00:00,2024-03-24 00:00:00,contacted
1555,275,Local Event,Graduation,2024-05-15 00:00:00,2024-05-15 17:00:00,contacted
1556,697,Instagram,Branding/headshots,2025-02-03 00:00:00,2025-02-05 08:00:00,qualified
1557,1128,Instagram,Maternity,2024-04-17 00:00:00,2024-04-17 01:00:00,lost
1558,75,Facebook,Maternity,2024-12-11 00:00:00,2024-12-13 17:00:00,qualified
1559,357,Instagram,Mini sessions,2024-03-16 00:00:00,2024-03-18 19:00:00,lost
1560,741,Wedding Vendor,Couples,2025-07-20 00:00:00,2025-07-20 04:00:00,contacted
1561,70,Google Search,Mini sessions,2024-03-11 00:00:00,2024-03-13 11:00:00,lost
1562,862,Face book,Maternity,2025-06-17 00:00:00,2025-06-18 11:00:00,lost
1563,403,Repeat Client,Family portraits,2025-09-20 00:00:00,2025-09-21 00:00:00,qualified
1564,379,Google Search,Graduation,2025-06-02 00:00:00,2025-06-03 00:00:00,qualified
1565,491,Facebook,Mini sessions,2025-11-01 00:00:00,2025-11-03 13:00:00,new
1566,346,Instagram,Mini sessions,2025-04-30 00:00:00,2025-05-01 14:00:00,lost
1567,605,Facebook,Weddings,2024-05-17 00:00:00,2024-05-18 16:00:00,qualified
1568,1175,Facebook,Weddings,2024-07-26 00:00:00,2024-07-26 23:00:00,qualified
1569,922,Instagram,Graduation,2024-04-09 00:00:00,2024-04-11 05:00:00,contacted
1570,601,Local Event,Newborn,2025-11-29 00:00:00,2025-11-30 15:00:00,contacted
1571,1018,Referral,Couples,2024-03-13 00:00:00,2024-03-15 08:00:00,lost
1572,637,Local Event,Weddings,2024-10-23 00:00:00,2024-10-23 17:00:00,qualified
1573,230,Referral,Graduation,2025-05-06 00:00:00,2025-05-08 11:00:00,contacted
1574,604,Wedding Vendor,Weddings,2024-06-08 00:00:00,2024-06-08 09:00:00,qualified
1575,563,Instagram,Family portraits,2025-01-10 00:00:00,2025-01-11 02:00:00,qualified
1576,43,Paid Advertisement,Newborn,2025-10-18 00:00:00,2025-10-18 12:00:00,lost
1577,971,Wedding Vendor,Weddings,2024-07-13 00:00:00,2024-07-13 08:00:00,lost
1578,834,Instagram,Maternity,2024-06-23 00:00:00,2024-06-23 08:00:00,qualified
1579,307,Repeat Client,Family portraits,2025-12-22 00:00:00,2025-12-24 11:00:00,lost
1580,814,Wedding Vendor,Family portraits,2024-11-15 00:00:00,2024-11-15 19:00:00,lost
1581,485,Paid Advertisement,Newborn,2025-11-09 00:00:00,2025-11-11 01:00:00,qualified
1582,1181,Google Search,Family portraits,2024-06-15 00:00:00,2024-06-16 10:00:00,lost
1583,333,Face book,Branding/headshots,2025-07-07 00:00:00,2025-07-09 08:00:00,qualified
1584,428,Instagram,Mini sessions,2025-11-16 00:00:00,2025-11-17 08:00:00,qualified
1585,793,Facebook,Couples,2024-10-06 00:00:00,2024-10-08 01:00:00,lost
1586,762,Facebook,Weddings,2024-09-30 00:00:00,2024-10-01 11:00:00,lost
1587,1101,Paid Advertisement,Family portraits,2024-04-21 00:00:00,2024-04-22 05:00:00,qualified
1588,448,Repeat Client,Newborn,2025-09-05 00:00:00,2025-09-05 07:00:00,lost
1589,1138,Local Event,Mini sessions,2024-05-18 00:00:00,2024-05-18 14:00:00,qualified
1590,713,Instagram,Weddings,2024-04-22 00:00:00,2024-04-23 00:00:00,lost
1591,437,Wedding Vendor,Maternity,2025-09-12 00:00:00,2025-09-12 02:00:00,lost
1592,976,instgram,Branding/headshots,2024-03-29 00:00:00,2024-03-30 19:00:00,lost
1593,662,Local Event,Family portraits,2025-03-05 00:00:00,2025-03-07 11:00:00,lost
1594,283,Referral,Weddings,2025-11-20 00:00:00,2025-11-22 14:00:00,lost
1595,792,Facebook,Weddings,2025-11-04 00:00:00,2025-11-05 22:00:00,lost
1596,633,Paid Advertisement,Maternity,2024-08-29 00:00:00,2024-08-30 16:00:00,lost
1597,15,Facebook,Branding/headshots,2025-10-11 00:00:00,2025-10-12 21:00:00,qualified
1598,629,Local Event,Mini sessions,2025-12-29 00:00:00,2025-12-31 06:00:00,qualified
1599,919,Google Search,Maternity,2024-05-25 00:00:00,2024-05-27 22:00:00,qualified
1600,489,Wedding Vendor,Family portraits,2025-02-15 00:00:00,2025-02-16 14:00:00,contacted
1601,607,Instagram,Newborn,2024-05-29 00:00:00,2024-05-31 23:00:00,qualified
1602,214,Repeat Client,Graduation,2024-05-09 00:00:00,2024-05-10 17:00:00,new
1603,437,Google Search,Newborn,2025-04-22 00:00:00,2025-04-24 03:00:00,qualified
1604,1011,instgram,Branding/headshots,2024-08-29 00:00:00,2024-08-31 20:00:00,contacted
1605,639,Local Event,Maternity,2025-05-09 00:00:00,2025-05-10 22:00:00,qualified
1606,130,Referral,Maternity,2025-05-26 00:00:00,2025-05-27 13:00:00,lost
1607,254,Instagram,Weddings,2025-10-11 00:00:00,2025-10-13 23:00:00,qualified
1608,1006,Instagram,Weddings,2024-04-14 00:00:00,2024-04-16 00:00:00,qualified
1609,775,Instagram,Mini sessions,2024-08-26 00:00:00,2024-08-28 07:00:00,contacted
1610,696,Paid Advertisement,Graduation,2024-02-06 00:00:00,2024-02-08 05:00:00,qualified
1611,1093,Repeat Client,Family portraits,2024-05-28 00:00:00,2024-05-28 02:00:00,qualified
1612,258,Google Search,Branding/headshots,2024-04-02 00:00:00,2024-04-04 14:00:00,new
1613,138,Referral,Family portraits,2024-04-17 00:00:00,2024-04-19 07:00:00,qualified
1614,235,Instagram,Couples,2025-10-06 00:00:00,2025-10-08 16:00:00,qualified
1615,1010,Referral,Branding/headshots,2024-09-18 00:00:00,2024-09-19 06:00:00,contacted
1616,1182,Facebook,Mini sessions,2024-10-28 00:00:00,2024-10-28 18:00:00,qualified
1617,1079,Local Event,Maternity,2025-08-02 00:00:00,2025-08-04 15:00:00,lost
1618,1083,Instagram,Newborn,2024-03-08 00:00:00,2024-03-09 09:00:00,contacted
1619,785,Wedding Vendor,Mini sessions,2025-02-01 00:00:00,2025-02-02 09:00:00,qualified
1620,953,Repeat Client,Family portraits,2024-08-22 00:00:00,2024-08-24 17:00:00,lost
1621,712,Paid Advertisement,Graduation,2025-03-29 00:00:00,2025-03-31 00:00:00,new
1622,194,Instagram,Family portraits,2024-10-04 00:00:00,2024-10-04 02:00:00,lost
1623,1066,Referal,Weddings,2025-06-13 00:00:00,2025-06-13 10:00:00,qualified
1624,208,instgram,Mini sessions,2025-09-23 00:00:00,2025-09-24 09:00:00,lost
1625,978,Referral,Graduation,2024-05-05 00:00:00,2024-05-05 17:00:00,qualified
1626,1065,Instagram,Newborn,2024-08-04 00:00:00,2024-08-06 01:00:00,lost
1627,1071,Referral,Mini sessions,2025-04-27 00:00:00,2025-04-28 15:00:00,lost
1628,1037,Referral,Graduation,2025-08-04 00:00:00,2025-08-06 10:00:00,qualified
1629,1196,Google Search,Newborn,2025-12-04 00:00:00,2025-12-05 20:00:00,qualified
1630,932,Paid Advertisement,Mini sessions,2024-07-10 00:00:00,2024-07-11 11:00:00,qualified
1631,369,Google Search,Weddings,2024-11-23 00:00:00,2024-11-25 22:00:00,qualified
1632,119,Referral,Graduation,2024-12-20 00:00:00,2024-12-20 03:00:00,lost
1633,912,Referral,Branding/headshots,2025-01-18 00:00:00,2025-01-19 14:00:00,qualified
1634,501,Paid Advertisement,Couples,2025-05-27 00:00:00,2025-05-28 00:00:00,qualified
1635,315,Facebook,Weddings,2024-10-30 00:00:00,2024-10-30 05:00:00,lost
1636,922,Google Search,Branding/headshots,2025-11-21 00:00:00,2025-11-22 05:00:00,new
1637,663,Instagram,Couples,2025-11-19 00:00:00,2025-11-20 17:00:00,qualified
1638,1108,Instagram,Mini sessions,2025-06-06 00:00:00,2025-06-07 08:00:00,qualified
1639,182,Referral,Mini sessions,2024-11-17 00:00:00,2024-11-19 17:00:00,qualified
1640,192,Instagram,Maternity,2024-04-22 00:00:00,2024-04-22 02:00:00,contacted
1641,287,Instagram,Graduation,2025-12-20 00:00:00,2025-12-21 13:00:00,lost
1642,364,Instagram,Branding/headshots,2024-07-24 00:00:00,2024-07-24 05:00:00,qualified
1643,295,Google Search,Couples,2025-03-14 00:00:00,2025-03-16 06:00:00,new
1644,883,Paid Advertisement,Weddings,2024-06-11 00:00:00,2024-06-11 03:00:00,qualified
1645,10,Local Event,Weddings,2025-10-12 00:00:00,2025-10-12 17:00:00,lost
1646,1181,Instagram,Mini sessions,2024-09-09 00:00:00,2024-09-11 12:00:00,contacted
1647,378,Wedding Vendor,Weddings,2025-09-10 00:00:00,2025-09-11 10:00:00,contacted
1648,582,Google Search,Family portraits,2024-08-02 00:00:00,2024-08-02 06:00:00,new
1649,15,Referral,Mini sessions,2024-11-27 00:00:00,2024-11-27 03:00:00,qualified
1650,935,Repeat Client,Newborn,2024-02-26 00:00:00,2024-02-26 22:00:00,qualified
1651,827,Paid Advertisement,Couples,2024-09-19 00:00:00,2024-09-19 13:00:00,lost
1652,773,Facebook,Family portraits,2025-08-05 00:00:00,2025-08-05 21:00:00,lost
1653,1111,Instagram,Branding/headshots,2025-10-09 00:00:00,2025-10-09 12:00:00,qualified
1654,746,Instagram,Mini sessions,2024-10-22 00:00:00,2024-10-23 09:00:00,contacted
1655,215,Wedding Vendor,Mini sessions,2024-09-26 00:00:00,2024-09-28 17:00:00,lost
1656,258,Referral,Couples,2025-09-20 00:00:00,2025-09-20 01:00:00,qualified
1657,693,Referral,Branding/headshots,2025-11-14 00:00:00,2025-11-15 17:00:00,lost
1658,856,Instagram,Graduation,2024-07-21 00:00:00,2024-07-23 15:00:00,lost
1659,675,Wedding Vendor,Mini sessions,2024-11-18 00:00:00,2024-11-20 19:00:00,lost
1660,869,Google Search,Branding/headshots,2024-12-18 00:00:00,2024-12-20 01:00:00,contacted
1661,912,Wedding Vendor,Couples,2025-01-12 00:00:00,2025-01-12 15:00:00,qualified
1662,228,Instagram,Couples,2025-02-22 00:00:00,2025-02-23 18:00:00,qualified
1663,925,Google Search,Family portraits,2025-11-15 00:00:00,2025-11-17 12:00:00,lost
1664,13,Wedding Vendor,Branding/headshots,2025-10-18 00:00:00,2025-10-19 10:00:00,qualified
1665,804,Paid Advertisement,Branding/headshots,2024-09-02 00:00:00,2024-09-04 16:00:00,lost
1666,225,Google Search,Newborn,2024-11-16 00:00:00,2024-11-16 05:00:00,lost
1667,1169,Facebook,Graduation,2024-12-30 00:00:00,2025-01-01 12:00:00,lost
1668,277,Referral,Branding/headshots,2024-12-25 00:00:00,2024-12-26 02:00:00,new
1669,680,Local Event,Maternity,2024-04-08 00:00:00,2024-04-09 02:00:00,qualified
1670,133,Wedding Vendor,Graduation,2024-05-26 00:00:00,2024-05-27 13:00:00,qualified
1671,920,Instagram,Newborn,2024-10-06 00:00:00,2024-10-08 11:00:00,contacted
1672,1028,Facebook,Mini sessions,2025-11-30 00:00:00,2025-12-02 12:00:00,qualified
1673,493,Referral,Maternity,2025-05-05 00:00:00,2025-05-05 18:00:00,qualified
1674,995,Google Search,Mini sessions,2024-10-13 00:00:00,2024-10-14 04:00:00,lost
1675,563,Google Search,Family portraits,2025-02-02 00:00:00,2025-02-04 12:00:00,qualified
1676,600,Instagram,Newborn,2024-01-19 00:00:00,2024-01-19 10:00:00,qualified
1677,704,Repeat Client,Weddings,2024-10-14 00:00:00,2024-10-14 17:00:00,qualified
1678,173,Repeat Client,Branding/headshots,2025-06-02 00:00:00,2025-06-04 05:00:00,qualified
1679,485,Referral,Mini sessions,2024-02-16 00:00:00,2024-02-16 21:00:00,contacted
1680,217,Instagram,Mini sessions,2024-12-02 00:00:00,2024-12-02 22:00:00,lost
1681,65,Paid Advertisement,Weddings,2025-12-03 00:00:00,2025-12-05 01:00:00,qualified
1682,673,Paid Advertisement,Couples,2025-06-24 00:00:00,2025-06-25 22:00:00,lost
1683,533,Google Search,Branding/headshots,2025-10-19 00:00:00,2025-10-21 18:00:00,qualified
1684,1130,Paid Advertisement,Newborn,2025-05-21 00:00:00,2025-05-22 16:00:00,lost
1685,873,Google Search,Mini sessions,2025-05-04 00:00:00,2025-05-05 18:00:00,qualified
1686,271,Instagram,Family portraits,2024-10-12 00:00:00,2024-10-12 18:00:00,lost
1687,135,Google Search,Mini sessions,2024-06-16 00:00:00,2024-06-18 01:00:00,lost
1688,1104,Instagram,Newborn,2024-03-31 00:00:00,2024-03-31 05:00:00,lost
1689,615,Google Search,Branding/headshots,2025-12-15 00:00:00,2025-12-15 20:00:00,qualified
1690,927,Instagram,Couples,2024-07-31 00:00:00,2024-08-02 16:00:00,lost
1691,762,Facebook,Family portraits,2024-08-31 00:00:00,2024-09-02 21:00:00,qualified
1692,1074,Instagram,Couples,2024-05-15 00:00:00,2024-05-17 05:00:00,qualified
1693,160,Repeat Client,Branding/headshots,2024-05-03 00:00:00,2024-05-03 20:00:00,qualified
1694,107,Instagram,Graduation,2024-06-22 00:00:00,2024-06-24 05:00:00,contacted
1695,512,Wedding Vendor,Graduation,2024-08-15 00:00:00,2024-08-15 09:00:00,contacted
1696,1159,Google Search,Graduation,2024-10-02 00:00:00,2024-10-03 12:00:00,lost
1697,12,Referral,Family portraits,2025-05-11 00:00:00,2025-05-11 08:00:00,lost
1698,337,Google Search,Couples,2024-09-29 00:00:00,2024-10-01 06:00:00,lost
1699,704,Referral,Family portraits,2025-12-21 00:00:00,2025-12-23 09:00:00,lost
1700,1038,Instagram,Mini sessions,2025-01-13 00:00:00,2025-01-13 15:00:00,qualified
1701,1063,Google Search,Branding/headshots,2025-02-18 00:00:00,2025-02-18 22:00:00,qualified
1702,628,Repeat Client,Couples,2025-11-27 00:00:00,2025-11-29 08:00:00,lost
1703,1100,Repeat Client,Weddings,2025-10-14 00:00:00,2025-10-15 01:00:00,lost
1704,694,Referral,Mini sessions,2024-04-22 00:00:00,2024-04-24 01:00:00,qualified
1705,446,Instagram,Couples,2024-07-02 00:00:00,2024-07-03 09:00:00,qualified
1706,513,Google Search,Newborn,2025-07-25 00:00:00,2025-07-26 11:00:00,qualified
1707,963,Paid Advertisement,Newborn,2024-04-22 00:00:00,2024-04-23 15:00:00,lost
1708,87,Local Event,Couples,2025-06-14 00:00:00,2025-06-14 13:00:00,qualified
1709,631,Google Search,Mini sessions,2024-03-27 00:00:00,2024-03-28 14:00:00,lost
1710,192,Facebook,Maternity,2025-10-20 00:00:00,2025-10-21 17:00:00,lost
1711,511,Facebook,Weddings,2024-11-14 00:00:00,2024-11-15 12:00:00,contacted
1712,435,Instagram,Family portraits,2024-10-14 00:00:00,2024-10-16 06:00:00,lost
1713,71,Google Search,Weddings,2024-06-20 00:00:00,2024-06-21 14:00:00,lost
1714,745,google,Newborn,2024-11-02 00:00:00,2024-11-02 13:00:00,qualified
1715,860,Paid Advertisement,Couples,2024-10-17 00:00:00,2024-10-17 12:00:00,contacted
1716,727,Referral,Branding/headshots,2025-05-24 00:00:00,2025-05-24 22:00:00,qualified
1717,100,Instagram,Graduation,2025-07-08 00:00:00,2025-07-09 07:00:00,lost
1718,1107,Paid Advertisement,Couples,2024-01-03 00:00:00,2024-01-04 01:00:00,qualified
1719,539,Instagram,Graduation,2025-12-21 00:00:00,2025-12-23 11:00:00,lost
1720,252,Instagram,Weddings,2025-03-29 00:00:00,2025-03-30 03:00:00,qualified
1721,1092,Local Event,Mini sessions,2025-03-14 00:00:00,2025-03-16 00:00:00,lost
1722,317,Instagram,Mini sessions,2025-10-26 00:00:00,2025-10-26 14:00:00,qualified
1723,858,Instagram,Family portraits,2024-02-27 00:00:00,2024-02-29 12:00:00,qualified
1724,1196,Instagram,Graduation,2024-04-11 00:00:00,2024-04-12 14:00:00,qualified
1725,859,Referral,Newborn,2025-02-28 00:00:00,2025-03-01 20:00:00,lost
1726,516,Google Search,Mini sessions,2024-09-26 00:00:00,2024-09-27 03:00:00,contacted
1727,207,Instagram,Graduation,2024-11-26 00:00:00,2024-11-28 07:00:00,qualified
1728,1147,instgram,Weddings,2024-06-09 00:00:00,2024-06-09 01:00:00,contacted
1729,211,Google Search,Graduation,2024-10-27 00:00:00,2024-10-27 06:00:00,qualified
1730,946,instgram,Mini sessions,2025-10-30 00:00:00,2025-11-01 00:00:00,new
1731,65,Local Event,Mini sessions,2025-12-23 00:00:00,2025-12-24 01:00:00,qualified
1732,229,Google Search,Couples,2024-12-29 00:00:00,2024-12-31 05:00:00,qualified
1733,688,Referral,Newborn,2025-03-29 00:00:00,2025-03-30 14:00:00,lost
1734,386,Instagram,Maternity,2025-08-21 00:00:00,2025-08-21 20:00:00,contacted
1735,860,Wedding Vendor,Branding/headshots,2024-01-30 00:00:00,2024-01-30 09:00:00,contacted
1736,239,Google Search,Weddings,2024-05-23 00:00:00,2024-05-23 14:00:00,qualified
1737,978,Instagram,Mini sessions,2024-10-03 00:00:00,2024-10-05 09:00:00,lost
1738,816,Google Search,Family portraits,2024-05-15 00:00:00,2024-05-16 02:00:00,lost
1739,684,Google Search,Newborn,2025-09-22 00:00:00,2025-09-24 22:00:00,qualified
1740,516,Instagram,Graduation,2025-11-13 00:00:00,2025-11-13 21:00:00,lost
1741,421,Referral,Couples,2024-07-18 00:00:00,2024-07-18 07:00:00,qualified
1742,308,Paid Advertisement,Newborn,2025-11-28 00:00:00,2025-11-28 19:00:00,lost
1743,979,Facebook,Newborn,2024-10-26 00:00:00,2024-10-28 19:00:00,qualified
1744,827,Referral,Family portraits,2025-05-14 00:00:00,2025-05-15 20:00:00,qualified
1745,245,Paid Advertisement,Family portraits,2025-11-29 00:00:00,2025-11-30 02:00:00,qualified
1746,1112,Google Search,Family portraits,2024-09-08 00:00:00,2024-09-08 06:00:00,lost
1747,816,Paid Advertisement,Mini sessions,2025-03-17 00:00:00,2025-03-17 15:00:00,qualified
1748,536,Paid Advertisement,Weddings,2025-01-27 00:00:00,2025-01-27 05:00:00,qualified
1749,611,Google Search,Family portraits,2025-11-02 00:00:00,2025-11-04 17:00:00,lost
1750,744,Google Search,Graduation,2025-06-15 00:00:00,2025-06-15 17:00:00,lost
1751,535,Instagram,Family portraits,2025-05-24 00:00:00,2025-05-24 18:00:00,lost
1752,842,Paid Advertisement,Maternity,2025-03-24 00:00:00,2025-03-26 06:00:00,lost
1753,572,Paid Advertisement,Couples,2025-05-09 00:00:00,2025-05-11 13:00:00,lost
1754,511,Repeat Client,Mini sessions,2024-10-04 00:00:00,2024-10-06 07:00:00,lost
1755,484,Google Search,Weddings,2025-06-08 00:00:00,2025-06-09 08:00:00,lost
1756,824,Google Search,Branding/headshots,2025-05-13 00:00:00,2025-05-15 06:00:00,lost
1757,776,Referral,Branding/headshots,2024-02-25 00:00:00,2024-02-25 21:00:00,lost
1758,930,google,Branding/headshots,2024-07-18 00:00:00,2024-07-18 13:00:00,qualified
1759,520,Instagram,Couples,2025-07-04 00:00:00,2025-07-05 08:00:00,lost
1760,513,Wedding Vendor,Newborn,2024-08-31 00:00:00,2024-09-01 09:00:00,qualified
1761,246,Referral,Maternity,2025-12-21 00:00:00,2025-12-23 07:00:00,lost
1762,774,Referral,Family portraits,2024-03-12 00:00:00,2024-03-13 18:00:00,qualified
1763,651,Paid Advertisement,Weddings,2024-09-03 00:00:00,2024-09-05 03:00:00,qualified
1764,780,Instagram,Family portraits,2025-09-03 00:00:00,2025-09-04 03:00:00,lost
1765,45,Referral,Couples,2024-12-19 00:00:00,2024-12-20 06:00:00,lost
1766,984,Repeat Client,Newborn,2025-03-18 00:00:00,2025-03-20 10:00:00,contacted
1767,233,Instagram,Weddings,2025-05-04 00:00:00,2025-05-05 19:00:00,qualified
1768,1005,Facebook,Mini sessions,2024-07-12 00:00:00,2024-07-14 01:00:00,qualified
1769,982,Instagram,Graduation,2024-04-21 00:00:00,2024-04-22 20:00:00,lost
1770,162,Referral,Weddings,2025-03-06 00:00:00,2025-03-07 22:00:00,contacted
1771,308,Facebook,Graduation,2024-03-02 00:00:00,2024-03-04 21:00:00,contacted
1772,168,Referral,Newborn,2024-12-19 00:00:00,2024-12-21 19:00:00,lost
1773,555,Referral,Graduation,2025-11-27 00:00:00,2025-11-29 22:00:00,qualified
1774,474,Instagram,Branding/headshots,2025-11-05 00:00:00,2025-11-07 05:00:00,qualified
1775,576,Instagram,Weddings,2025-04-10 00:00:00,2025-04-12 01:00:00,lost
1776,992,Referral,Graduation,2025-07-14 00:00:00,2025-07-14 08:00:00,qualified
1777,37,Local Event,Couples,2024-07-05 00:00:00,2024-07-06 18:00:00,lost
1778,798,Paid Advertisement,Graduation,2024-11-26 00:00:00,2024-11-27 08:00:00,qualified
1779,1099,Local Event,Weddings,2024-06-07 00:00:00,2024-06-07 04:00:00,qualified
1780,58,Referral,Maternity,2025-12-19 00:00:00,2025-12-21 14:00:00,qualified
1781,774,Instagram,Family portraits,2025-09-07 00:00:00,2025-09-09 18:00:00,qualified
1782,962,Local Event,Graduation,2025-10-26 00:00:00,2025-10-27 11:00:00,qualified
1783,742,Repeat Client,Couples,2025-06-01 00:00:00,2025-06-02 22:00:00,contacted
1784,414,Referral,Couples,2024-10-01 00:00:00,2024-10-03 01:00:00,lost
1785,927,Referral,Weddings,2025-10-02 00:00:00,2025-10-04 11:00:00,contacted
1786,1038,Paid Advertisement,Graduation,2024-06-04 00:00:00,2024-06-05 01:00:00,lost
1787,138,Facebook,Family portraits,2025-11-07 00:00:00,2025-11-09 13:00:00,lost
1788,185,Instagram,Graduation,2024-11-08 00:00:00,2024-11-09 20:00:00,qualified
1789,534,Instagram,Family portraits,2025-10-22 00:00:00,2025-10-23 06:00:00,qualified
1790,154,Paid Advertisement,Mini sessions,2024-12-19 00:00:00,2024-12-20 15:00:00,qualified
1791,723,Referral,Family portraits,2025-02-14 00:00:00,2025-02-15 16:00:00,lost
1792,1066,Google Search,Couples,2025-05-01 00:00:00,2025-05-03 12:00:00,lost
1793,873,Referral,Family portraits,2024-03-10 00:00:00,2024-03-12 18:00:00,qualified
1794,340,Referral,Newborn,2025-07-29 00:00:00,2025-07-31 06:00:00,lost
1795,857,Referral,Branding/headshots,2024-03-08 00:00:00,2024-03-08 16:00:00,lost
1796,302,Instagram,Mini sessions,2025-10-15 00:00:00,2025-10-16 20:00:00,qualified
1797,930,Local Event,Family portraits,2024-10-23 00:00:00,2024-10-23 16:00:00,new
1798,717,Google Search,Graduation,2024-04-01 00:00:00,2024-04-03 14:00:00,lost
1799,348,Facebook,Branding/headshots,2025-10-26 00:00:00,2025-10-26 15:00:00,qualified
1800,503,instgram,Graduation,2025-12-26 00:00:00,2025-12-27 22:00:00,lost
